episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
451,200,-1501.2353640145327,205.0,0.47580645161290325,0.22566371681415928,0.5016413011041481,0.050000000000000044,451,19.227550506591797,-25.75701171875,0.0,210.0,16.0,0.631768953068592,0.9375,0.0575,cuda,25.0,2.0,57.0,4.0,78.0,0.0,120.0,110.0,3.0,1.0
452,200,-1578.8699952260013,155.0,0.48378839590443684,0.5217391304347826,0.3718752418543456,0.050000000000000044,452,16.558401107788086,-23.5835791015625,1.0,237.0,16.0,0.5333333333333333,0.3548387096774194,0.045,cuda,49.0,1.0,194.0,2.0,45.0,1.0,53.0,17.0,36.0,2.0
453,200,-1864.7435950237377,121.0,0.553072625698324,0.4627450980392157,0.25020934803041955,0.050000000000000044,453,18.162317276000977,-24.547646484375,0.0,244.0,11.0,0.41825095057034223,0.5238095238095238,0.0925,cuda,11.0,37.0,141.0,1.0,63.0,0.0,94.0,48.0,2.0,3.0
454,200,-1343.3737239933214,198.0,0.4525235243798118,0.15568862275449102,0.47589220684632194,0.050000000000000044,454,17.302005767822266,-23.08097412109375,1.0,150.0,17.0,0.7757009345794392,0.9411764705882353,0.055,cuda,89.0,3.0,26.0,1.0,3.0,1.0,119.0,1.0,156.0,1.0
455,200,-1411.7305244294698,183.0,0.46785109983079526,0.08536585365853659,0.40942600403447643,0.050000000000000044,455,17.110193252563477,-22.7128369140625,1.0,147.0,17.0,0.9352941176470588,0.8,0.02,cuda,163.0,1.0,2.0,0.0,6.0,2.0,83.0,2.0,138.0,3.0
456,200,-1224.4897140586243,239.0,0.41716227697536107,0.1477832512315271,0.5881184041184041,0.050000000000000044,456,17.556751251220703,-24.380224609375,0.0,177.0,26.0,0.8844444444444445,0.8333333333333334,0.075,cuda,100.0,1.0,24.0,2.0,46.0,0.0,96.0,72.0,57.0,2.0
457,200,-1513.4072761415598,160.0,0.5072094995759118,0.08571428571428572,0.2013053393095856,0.050000000000000044,457,15.954572677612305,-22.9007861328125,2.0,130.0,10.0,0.9135802469135802,0.6666666666666666,0.005,cuda,257.0,1.0,94.0,4.0,0.0,2.0,35.0,2.0,3.0,2.0
458,200,-1423.4240530754244,217.0,0.4630981346309814,0.09289617486338798,0.72150463494982,0.050000000000000044,458,18.9031982421875,-24.6490087890625,3.0,165.0,18.0,0.8761904761904762,0.9428571428571428,0.0625,cuda,104.0,3.0,14.0,1.0,42.0,3.0,106.0,124.0,2.0,1.0
459,200,-1294.8999835331304,237.0,0.43672456575682383,0.14736842105263157,0.3497338189969179,0.050000000000000044,459,18.455615997314453,-24.33228515625,2.0,176.0,14.0,0.8641975308641975,1.0,0.005,cuda,92.0,6.0,47.0,2.0,2.0,2.0,144.0,4.0,97.0,4.0
460,200,-1434.3862650345486,213.0,0.45454545454545453,0.38589211618257263,0.4771415049692381,0.050000000000000044,460,19.47321319580078,-24.3610107421875,39.0,214.0,27.0,0.5589123867069486,0.5185185185185185,0.015,cuda,88.0,0.0,1.0,2.0,4.0,124.0,35.0,2.0,141.0,3.0
461,200,-1739.427607179015,156.0,0.5108958837772397,0.528,0.47549824150058617,0.050000000000000044,461,17.165021896362305,-23.639638671875,99.0,198.0,52.0,0.45161290322580644,0.30927835051546393,0.0025,cuda,54.0,31.0,4.0,1.0,4.0,175.0,13.0,1.0,16.0,101.0
462,200,-1665.3471578330082,174.0,0.49019607843137253,0.30412371134020616,0.47491764705882356,0.050000000000000044,462,17.390243530273438,-23.591083984375,1.0,177.0,17.0,0.6772727272727272,0.78125,0.0025,cuda,116.0,12.0,2.0,44.0,5.0,4.0,113.0,75.0,10.0,19.0
463,200,-1554.0259288185584,168.0,0.47736976942783943,0.5042372881355932,0.45870307167235497,0.050000000000000044,463,15.698424339294434,-21.4446826171875,66.0,199.0,37.0,0.334375,0.8970588235294118,0.0,cuda,59.0,38.0,2.0,4.0,17.0,134.0,17.0,91.0,2.0,36.0
464,200,-1681.5269574375654,180.0,0.5019952114924182,0.4594594594594595,0.7854545454545454,0.050000000000000044,464,17.190868377685547,-23.39932861328125,37.0,214.0,45.0,0.625,0.3333333333333333,0.0275,cuda,87.0,1.0,1.0,3.0,1.0,144.0,18.0,90.0,11.0,44.0
465,200,-1439.3431463405009,214.0,0.4489112227805695,0.4245614035087719,0.6757562343219714,0.050000000000000044,465,17.054126739501953,-23.9752783203125,3.0,274.0,11.0,0.6178343949044586,0.9523809523809523,0.02,cuda,87.0,17.0,2.0,37.0,9.0,4.0,15.0,93.0,3.0,133.0
466,200,-1755.4424823383433,137.0,0.5136702568351285,0.5555555555555556,0.36661783377282936,0.050000000000000044,466,17.65044593811035,-24.4176953125,5.0,214.0,12.0,0.4105960264900662,0.6190476190476191,0.02,cuda,62.0,65.0,0.0,2.0,9.0,9.0,103.0,12.0,1.0,137.0
467,200,-1654.5939076123504,161.0,0.4962531223980017,0.5611510791366906,0.30037661509936847,0.050000000000000044,467,17.958656311035156,-23.62400390625,70.0,254.0,24.0,0.44876325088339225,1.0,0.005,cuda,53.0,2.0,1.0,2.0,8.0,133.0,7.0,1.0,0.0,193.0
468,200,-1555.8279387965542,229.0,0.49349593495934957,0.4271186440677966,0.22905501321278035,0.050000000000000044,468,16.4100341796875,-22.5643212890625,3.0,283.0,12.0,0.47404063205417607,0.95,0.0,cuda,89.0,252.0,2.0,31.0,0.0,3.0,14.0,1.0,1.0,7.0
469,200,-1608.523127360465,197.0,0.4730392156862745,0.5109034267912772,0.6146986615981627,0.050000000000000044,469,18.00454330444336,-23.40679931640625,2.0,306.0,15.0,0.504297994269341,0.75,0.0025,cuda,43.0,39.0,3.0,288.0,2.0,2.0,16.0,2.0,3.0,2.0
470,200,-1651.3666679184603,178.0,0.49107142857142855,0.4634146341463415,0.5920029895366218,0.050000000000000044,470,17.27592658996582,-22.35435791015625,3.0,277.0,10.0,0.3791469194312796,0.9,0.0025,cuda,49.0,1.0,3.0,129.0,5.0,3.0,30.0,10.0,0.0,170.0
471,200,-1766.054402232909,152.0,0.5117599351175993,0.5966101694915255,0.32605136889641545,0.050000000000000044,471,17.590621948242188,-22.2561767578125,1.0,281.0,14.0,0.3175355450236967,0.6428571428571429,0.0,cuda,82.0,2.0,1.0,290.0,6.0,1.0,12.0,2.0,1.0,3.0
472,200,-1412.5632029259582,241.0,0.4746887966804979,0.325,0.2246369244454758,0.050000000000000044,472,18.054712295532227,-24.58213134765625,0.0,228.0,12.0,0.7194719471947195,1.0,0.0025,cuda,273.0,2.0,2.0,6.0,2.0,0.0,13.0,2.0,54.0,46.0
473,200,-1416.830590829989,219.0,0.4553049289891395,0.3253968253968254,0.5335224428499916,0.050000000000000044,473,19.486968994140625,-25.02234375,1.0,232.0,20.0,0.6274509803921569,0.6923076923076923,0.0025,cuda,83.0,50.0,1.0,89.0,3.0,2.0,85.0,3.0,10.0,74.0
474,200,-1777.6814219772862,157.0,0.5490998363338789,0.458041958041958,0.16536848814196103,0.050000000000000044,474,18.947906494140625,-24.022998046875,2.0,280.0,6.0,0.42318059299191374,0.0,0.0,cuda,188.0,21.0,2.0,3.0,0.0,2.0,32.0,0.0,152.0,0.0
475,200,-1360.192918855618,209.0,0.454469507101086,0.06629834254143646,0.5124171505660156,0.050000000000000044,475,17.690343856811523,-24.49494140625,4.0,166.0,15.0,0.8960396039603961,1.0,0.0,cuda,180.0,29.0,3.0,1.0,2.0,4.0,76.0,3.0,100.0,2.0
476,200,-1702.093807900823,131.0,0.5166944908180301,0.5308641975308642,0.25149849783835276,0.050000000000000044,476,18.929119110107422,-25.36134765625,2.0,220.0,23.0,0.2784090909090909,0.8461538461538461,0.0025,cuda,133.0,1.0,3.0,16.0,1.0,2.0,82.0,12.0,125.0,25.0
477,200,-1280.2990217278495,219.0,0.43381725021349277,0.05649717514124294,0.6236395552954944,0.050000000000000044,477,16.431602478027344,-22.194541015625,2.0,164.0,13.0,0.9507389162561576,1.0,0.0,cuda,228.0,2.0,1.0,29.0,15.0,2.0,11.0,2.0,109.0,1.0
478,200,-1456.4108912846543,212.0,0.4727126805778491,0.07065217391304347,0.5191037191037191,0.050000000000000044,478,18.942602157592773,-23.974267578125,1.0,164.0,20.0,0.9312169312169312,0.9,0.0,cuda,253.0,4.0,5.0,7.0,1.0,1.0,26.0,2.0,69.0,32.0
479,200,-1407.7792839777333,217.0,0.4599673202614379,0.08247422680412371,0.6368972746331237,0.050000000000000044,479,17.655569076538086,-23.2941357421875,2.0,176.0,18.0,0.893719806763285,0.8888888888888888,0.0,cuda,229.0,4.0,4.0,8.0,1.0,3.0,16.0,113.0,17.0,5.0
480,200,-1483.9447387585199,208.0,0.4817708333333333,0.44660194174757284,0.2045579196217494,0.050000000000000044,480,17.691652297973633,-23.55861572265625,2.0,303.0,6.0,0.5905044510385756,1.0,0.1025,cuda,203.0,5.0,99.0,4.0,42.0,3.0,35.0,4.0,1.0,4.0
481,200,-1183.9156444745956,241.0,0.421875,0.03867403314917127,0.5018880967811622,0.050000000000000044,481,17.17605972290039,-23.9700341796875,3.0,169.0,12.0,0.96875,1.0,0.0025,cuda,240.0,1.0,1.0,3.0,1.0,4.0,20.0,93.0,35.0,2.0
482,200,-1316.2438134189208,219.0,0.4378698224852071,0.20353982300884957,0.848341735208278,0.050000000000000044,482,16.62738800048828,-22.15158203125,16.0,209.0,17.0,0.7635658914728682,0.7333333333333333,0.0,cuda,127.0,3.0,30.0,2.0,2.0,24.0,80.0,130.0,2.0,0.0
483,200,-1185.2349771017537,237.0,0.40625,0.2081447963800905,0.5835437120149602,0.050000000000000044,483,18.7092227935791,-24.719140625,1.0,202.0,19.0,0.8130081300813008,1.0,0.0,cuda,210.0,0.0,51.0,4.0,2.0,2.0,10.0,115.0,5.0,1.0
484,200,-1579.2536760670373,181.0,0.4844928751047779,0.5092250922509225,0.2727696598809375,0.050000000000000044,484,17.70844268798828,-21.981572265625,44.0,255.0,16.0,0.5466666666666666,0.6296296296296297,0.0625,cuda,53.0,13.0,71.0,1.0,42.0,73.0,11.0,130.0,5.0,1.0
485,200,-1416.3913772009203,213.0,0.4513715710723192,0.3142857142857143,0.6804499437570304,0.050000000000000044,485,16.366777420043945,-23.0277685546875,1.0,219.0,26.0,0.7091633466135459,0.7777777777777778,0.0175,cuda,72.0,0.0,72.0,0.0,11.0,1.0,104.0,137.0,2.0,1.0
486,200,-1437.9156665012117,243.0,0.45003996802557955,0.31835205992509363,0.6385401459854014,0.050000000000000044,486,17.403236389160156,-23.4646142578125,65.0,226.0,41.0,0.6024464831804281,0.5609756097560976,0.0075,cuda,61.0,2.0,12.0,2.0,12.0,144.0,21.0,145.0,1.0,0.0
487,200,-1654.2899769750472,194.0,0.5189456342668863,0.49295774647887325,0.18707625012426682,0.050000000000000044,487,17.408231735229492,-24.2061962890625,0.0,272.0,12.0,0.5893416927899686,0.2608695652173913,0.055,cuda,15.0,8.0,156.0,3.0,20.0,1.0,42.0,151.0,1.0,3.0
488,200,-1455.588104591433,202.0,0.46160267111853087,0.3516483516483517,0.5533496067263358,0.050000000000000044,488,16.719989776611328,-22.3978662109375,36.0,244.0,29.0,0.6268115942028986,0.7073170731707317,0.02,cuda,99.0,1.0,4.0,3.0,16.0,130.0,22.0,123.0,1.0,1.0
489,200,-1562.1619526647205,161.0,0.49876543209876545,0.24260355029585798,0.5254079254079254,0.050000000000000044,489,16.824174880981445,-21.5785546875,85.0,121.0,48.0,0.7816901408450704,0.5434782608695652,0.0,cuda,94.0,1.0,12.0,2.0,9.0,133.0,74.0,48.0,26.0,1.0
490,200,-1525.5471908745872,201.0,0.49957947855340623,0.32644628099173556,0.16839012191309785,0.050000000000000044,490,16.31287956237793,-22.1309423828125,103.0,168.0,74.0,0.5857142857142857,0.5342465753424658,0.0025,cuda,99.0,1.0,13.0,1.0,3.0,173.0,7.0,98.0,2.0,3.0
491,200,-1765.514650830801,160.0,0.5425531914893617,0.5340909090909091,0.1610062893081761,0.050000000000000044,491,15.949838638305664,-21.943603515625,17.0,243.0,21.0,0.47924528301886793,0.8048780487804879,0.1225,cuda,8.0,5.0,250.0,1.0,11.0,23.0,25.0,69.0,5.0,3.0
492,200,-1448.1658535004967,217.0,0.4713804713804714,0.3424124513618677,0.416514086064305,0.050000000000000044,492,17.547164916992188,-24.99954833984375,57.0,221.0,36.0,0.7470817120622568,0.5208333333333334,0.0775,cuda,35.0,4.0,73.0,5.0,45.0,146.0,39.0,47.0,5.0,1.0
493,200,-1412.3667950173049,233.0,0.44841592201462227,0.29959514170040485,0.623259284771253,0.050000000000000044,493,17.601839065551758,-23.9246484375,46.0,200.0,47.0,0.7553648068669528,0.75,0.0,cuda,111.0,2.0,5.0,2.0,11.0,130.0,17.0,36.0,85.0,1.0
494,200,-1453.429978987959,250.0,0.4776470588235294,0.08292682926829269,0.33237609019357583,0.050000000000000044,494,18.336204528808594,-22.9060546875,2.0,192.0,13.0,0.8875968992248062,0.84,0.0025,cuda,135.0,3.0,21.0,4.0,6.0,4.0,141.0,21.0,64.0,1.0
495,200,-1454.3416929767416,174.0,0.4781144781144781,0.087248322147651,0.5727582292849035,0.050000000000000044,495,17.79380989074707,-23.367197265625,41.0,126.0,23.0,0.9090909090909091,1.0,0.0,cuda,192.0,2.0,2.0,1.0,2.0,59.0,61.0,76.0,2.0,3.0
496,200,-1359.9606242422576,217.0,0.45507007419620776,0.05405405405405406,0.7374363792968445,0.050000000000000044,496,16.350934982299805,-23.2168115234375,0.0,175.0,10.0,0.9259259259259259,0.9444444444444444,0.0,cuda,222.0,3.0,2.0,3.0,1.0,0.0,26.0,82.0,5.0,56.0
497,200,-1501.253960323271,190.0,0.48859934853420195,0.143646408839779,0.38580741690712833,0.050000000000000044,497,16.565935134887695,-23.4878759765625,2.0,166.0,15.0,0.845360824742268,1.0,0.0075,cuda,239.0,4.0,40.0,1.0,4.0,2.0,44.0,2.0,51.0,13.0
498,200,-1799.6130759450111,111.0,0.5317195325542571,0.675,0.35177730192719486,0.050000000000000044,498,17.417186737060547,-23.981494140625,84.0,183.0,57.0,0.38235294117647056,0.3235294117647059,0.0,cuda,101.0,1.0,37.0,2.0,1.0,135.0,10.0,4.0,108.0,1.0
499,200,-1364.9585749269634,213.0,0.45919208573784004,0.06735751295336788,0.5714339693935386,0.050000000000000044,499,17.10497283935547,-22.424501953125,0.0,175.0,18.0,0.8916256157635468,0.9411764705882353,0.0375,cuda,119.0,29.0,1.0,1.0,21.0,0.0,127.0,66.0,35.0,1.0
500,200,-1629.296005631626,139.0,0.5004255319148936,0.5069124423963134,0.49867079623177185,0.050000000000000044,500,16.105846405029297,-22.351064453125,61.0,191.0,26.0,0.4930875576036866,0.8421052631578947,0.0,cuda,103.0,8.0,119.0,66.0,2.0,61.0,13.0,17.0,9.0,2.0
